window_id,date,start_time,duration_s,flow_point,standard_volume_m3,standard_rate_m3h,condition_note,is_disturbed,disturbance_id,disturbance_angle_deg,phys6_volume_m3,owics_volume_m3,lagrange_volume_m3,equal_weight_volume_m3,chord0,chord1,chord2,chord3,chord4,ab0,ab1,ab2,ab3,ab4,profile_top_bottom,profile_center_all,profile_edge_inner,profile_inner_skew,profile_ab_abs,profile_swirl,dyn_first_0p1_s,dyn_tail_0p1_s,dyn_start_over_plateau,dyn_end_over_plateau,dyn_plateau_cv,dyn_active_eq_s,zero_rate_med,zero_rate_mad,zero_age_s
updated_20260610_home__20260610_164855,20260610,16:48:55,143,60,81.9904,2064.09398601,disturbed_test,1,D6,90,81.800937172,82.3371339914,81.9685293836,82.4233258789,4.12727942077,4.45260123928,4.48989289152,4.46930333721,4.396426451,0.86298968243,0.276043963642,-0.0527349081884,-0.355891658874,-0.825640224097,-0.0613496362638,1.02343055958,0.95536841923,-0.00380709247403,0.216388965456,0.125577529054,3.01699995995,6.98300004005,0.000701703621538,-0.000784581541281,0.032828051947,127.150353803,1.65571928517,0.0955798365378,1358.983
updated_20260610_home__20260610_171120,20260610,17:11:20,156,60,81.9304,1890.70153846,disturbed_test,1,D6,90,81.6407489089,82.171732336,81.795569833,82.2665420364,3.77522840848,4.07864181626,4.10888794057,4.08915252614,4.01738590616,0.779984054608,0.248591775353,-0.0469444520191,-0.317685506289,-0.755837876413,-0.0603303400553,1.02367512498,0.95406593114,-0.00261860445119,0.214162330426,0.12444711834,2.01699995995,3.98300004005,0.00080715812599,-0.00212640362227,0.0431175986984,144.185291361,1.13615362564,0.612403752606,984.983
updated_20260610_home__20260610_174255,20260610,17:42:55,187,50,82.2505,1583.43208556,disturbed_test,1,D6,90,82.0005538284,82.5335930692,82.185987117,82.6289315942,3.15839910914,3.41479324356,3.4354045484,3.42140332313,3.38605162336,0.650508558493,0.208474467648,-0.0447843538855,-0.272694908107,-0.625959459596,-0.0676890498091,1.02146585285,0.957323369603,-0.00196540770349,0.21436919487,0.124015348845,2.01699995995,2.98300004005,0.000978214571027,-0.00638003397418,0.0187774034281,178.00226874,1.61809232927,0.15974497285,1143.983
updated_20260610_home__20260610_183250,20260610,18:32:50,283,30,80.6509,1025.94784452,disturbed_test,1,D6,90,80.5797324353,81.1122380643,80.7809293698,81.1876705198,2.05499488464,2.21122411699,2.23044091857,2.22268659838,2.19850420422,0.41800104729,0.135013618938,-0.0317886783419,-0.176655163581,-0.404721832377,-0.0657223308972,1.0214652019,0.959310947359,-0.00524942210777,0.213628189309,0.12324295037,1.01699995995,6.98300004005,0.00171355836403,-0.000179419817635,0.0168347099628,272.638759013,1.60917916246,0.114059857848,260.983
updated_20260612_home__20260612_080630,20260612,08:06:30,126,70,84.7511,2421.46,disturbed_test,1,D8,135,84.6565339559,85.2114692814,84.877157079,85.2998783892,4.77079700233,5.17611606422,5.25649525093,5.2849986354,5.27547934467,0.993904342408,0.258692917476,-0.0420058477325,-0.352949843185,-1.04065221544,-0.0979437528402,1.02012856101,0.960344727638,-0.0211308515193,0.208680098584,0.123490263199,2.5569999218,3.4430000782,0.000505281775822,-0.00027441316441,0.0393660645255,113.260048457,1.55179739979,0.153656895022,271.443
updated_20260612_home__20260612_082527,20260612,08:25:27,118,80,83.2693,2540.41932203,disturbed_test,1,D8,135,83.1589395503,83.7100447622,83.3610833684,83.7847708983,4.99010487723,5.43167650789,5.52381872283,5.54403199837,5.53231167526,1.0232507146,0.279690002089,-0.0298805193514,-0.357014499095,-1.10006286732,-0.100327127169,1.02209870013,0.958700438016,-0.0207896758639,0.206491333488,0.122822352218,2.55800008774,3.4430000782,0.000418792033826,-0.000596366816993,0.0373244175164,103.971704111,1.64114885476,0.201748140694,394.443
updated_20260612_home__20260612_090916,20260612,09:09:16,156,60,81.4288,1879.12615385,disturbed_test,1,D8,135,81.1747335943,81.7188864744,81.3660180101,81.7791408014,3.66981724832,4.00589597918,4.08395233236,4.09768639212,4.09304090049,0.730455628953,0.203451720288,-0.0232291440114,-0.264664890695,-0.810961839219,-0.106069002075,1.02352679533,0.957953876831,-0.0230046630203,0.203781773943,0.121038365676,1.5569999218,4.4430000782,0.000828563986537,0.00115540720928,0.0292136446803,144.799747938,1.21975175546,0.476137978155,786.443
updated_20260612_home__20260612_091443,20260612,09:14:43,231,20,41.9155,653.228571429,disturbed_test,1,D8,135,41.9117328754,42.1871708863,41.9880572353,42.230017526,1.27719320962,1.3995670701,1.42625359155,1.43206066638,1.42225843289,0.249579393511,0.0687922882009,-0.00355720495161,-0.0895521511887,-0.278112644633,-0.104253471757,1.02500023902,0.953321514596,-0.0233520491372,0.198235066629,0.118568721147,2.5569999218,2.4430000782,0.00170623445731,-7.14672278638e-05,0.0658158677963,209.57430583,1.63133608071,0.121819807132,326.443
updated_20260612_home__20260612_094031,20260612,09:40:31,190,50,81.9093,1551.96568421,disturbed_test,1,D8,135,81.6582716486,82.2003509469,81.8368666352,82.2721485067,3.03053786218,3.31208401984,3.37389104296,3.3861535816,3.37640525213,0.608826347381,0.161008310938,-0.0203012875728,-0.216192447934,-0.658320941501,-0.10494140538,1.02368965084,0.956511771534,-0.0224738270574,0.202031929917,0.120037456191,2.5569999218,2.4430000782,0.00101168093357,-0.000507273360367,0.0298243946207,180.53499364,1.59412597451,0.0879537411062,149.443
updated_20260612_home__20260612_103120,20260612,10:31:20,294,30,81.5896,999.056326531,disturbed_test,1,D8,135,81.3972799787,81.9318525375,81.5445988268,82.0158204171,1.94148684716,2.13542233239,2.17641523458,2.18570683283,2.1775285472,0.38071515197,0.103621658934,-0.00779155547058,-0.135730296758,-0.427140813686,-0.111166754872,1.02500964379,0.953226630554,-0.0236821067323,0.198746015145,0.118690543813,2.5569999218,4.4430000782,0.00135455691356,0.00367375687383,0.0390939484734,285.377733407,1.72644784782,0.185783944945,430.443
updated_20260612_home__20260612_105433,20260612,10:54:33,115,80,82.6899,2588.5533913,disturbed_test,1,D8,135,82.6001017207,83.1427553131,82.8078216883,83.2266643093,5.09910891808,5.5374076875,5.62332743237,5.64845752883,5.63386847487,1.06289170775,0.284263929728,-0.0336264998451,-0.367011761633,-1.12049939581,-0.0970801421937,1.02085772905,0.959512490573,-0.0201599658191,0.208283754725,0.123797305324,2.5569999218,5.4430000782,0.000535842812445,4.48012857227e-05,0.0376552965231,99.3270095638,1.56720509198,0.0668427921524,56.443
updated_20260612_home__20260612_112334,20260612,11:23:34,233,20,42.0969,650.424206009,disturbed_test,1,D8,135,42.1458431526,42.4301832422,42.2364580225,42.4578582132,1.27330901211,1.39107343268,1.42206753505,1.42721898924,1.4211586206,0.251539482678,0.0655845906928,-0.00729930051401,-0.0875316872999,-0.278197343306,-0.106599339768,1.02530850022,0.956063895908,-0.026060890549,0.199039527822,0.118642010702,3.5569999218,2.4430000782,0.00206102559698,0.00588070044833,0.0194448955705,218.945449952,2.67582314773,1.56225652238,201.443
updated_20260612_home__20260612_124344,20260612,12:43:44,144,60,82.4905,2062.2625,disturbed_test,1,D8,135,82.2022918841,82.7418715418,82.3710377958,82.826929716,4.02468770846,4.40629834718,4.48095924597,4.49670347679,4.48119074882,0.828403156106,0.223944836982,-0.0282200280469,-0.29449012502,-0.897199392137,-0.104272815657,1.02352491904,0.955394441724,-0.0206500210968,0.207608423576,0.123260558174,2.5569999218,8.4430000782,0.000651424769953,0.00062259674014,0.0346086915228,126.923856792,1.55621788089,0.0325002490026,858.443
updated_20260612_home__20260612_130526,20260612,13:05:26,160,50,81.9304,1843.434,disturbed_test,1,D8,135,81.7699565672,82.3137708826,81.952215004,82.3835625333,3.60811676086,3.9384151006,4.01156506003,4.02523001499,4.0120712359,0.729189356483,0.199990686897,-0.0146199987217,-0.256276597753,-0.799844894593,-0.103073811384,1.02359876149,0.956871870374,-0.0221518628069,0.204121551076,0.121862616652,2.5569999218,4.4430000782,0.000776868300083,0.00262529659578,0.0495846496666,145.795328403,1.62491939669,0.131312177176,287.443
updated_20260612_home__20260612_132710,20260612,13:27:10,187,50,80.9501,1558.39764706,disturbed_test,1,D8,135,80.7460872544,81.287149503,80.9282677618,81.3476623577,3.04195174035,3.3254115494,3.39081141597,3.40124804632,3.39587430305,0.608295710905,0.163770757508,-0.0211956625506,-0.219749335345,-0.663236649473,-0.106891033585,1.02408655208,0.957061369285,-0.0229039976359,0.202502934282,0.120175975169,2.5569999218,2.4430000782,0.000915231521551,0.000610798375144,0.0282750000224,177.062004689,1.59501571276,0.211516514689,652.443
updated_20260612_home__20260612_134855,20260612,13:48:55,226,40,82.0904,1307.63469027,disturbed_test,1,D8,135,81.8528046035,82.3931017361,82.0316110755,82.4714143607,2.55166544999,2.79125216709,2.84202169285,2.85426606686,2.84843655483,0.501623635224,0.138639897544,-0.0125983120913,-0.180152852083,-0.559211226111,-0.106847190582,1.02321967503,0.956529016653,-0.0226870407822,0.200498533863,0.119443930724,2.5569999218,2.4430000782,0.00124700801528,-0.000519935474354,0.0249991829888,217.601286626,1.58782739603,0.104281172738,1304.443
updated_20260612_home__20260612_143802,20260612,14:38:02,120,70,83.7309,2511.927,disturbed_test,1,D8,135,83.4803751678,84.0423022943,83.6867309731,84.0993320645,4.92015740654,5.36444842687,5.45802845124,5.46443620882,5.46426777128,1.00523040171,0.277621676751,-0.0287924683989,-0.374264074647,-1.08708284565,-0.102002824032,1.0232010852,0.958956118491,-0.0187444253748,0.207937932445,0.123461661749,2.5569999218,4.4430000782,0.000601639871099,0.000442272841828,0.0438567136987,104.836419107,1.61702227626,0.103961446791,21.443
updated_20260612_home__20260612_150041,20260612,15:00:41,126,70,83.1507,2375.73428571,disturbed_test,1,D8,135,82.9076880143,83.4469900551,83.0938695989,83.5426488571,4.65215095297,5.07927208883,5.15571540347,5.17907716462,5.16691891263,0.950056898189,0.261709724523,-0.0346668858114,-0.337734485574,-1.0194777771,-0.102002380877,1.02161612123,0.95717835521,-0.0197765909151,0.206367208868,0.122325196663,2.5569999218,4.4430000782,0.000587711617111,0.000949529001539,0.0400063622967,111.813697488,1.70905226941,0.108405972529,602.443
updated_20260612_home__20260612_152235,20260612,15:22:35,138,60,82.4105,2149.83913043,disturbed_test,1,D8,135,82.1976555651,82.7428548518,82.370510479,82.8161869181,4.20469569191,4.59867599132,4.67787917217,4.68705806831,4.67030016498,0.844872318333,0.236592719308,-0.00984608797631,-0.299349413703,-0.923259089113,-0.101933631609,1.02411647618,0.955766749285,-0.019349268743,0.202632272346,0.121241587657,2.5569999218,3.4430000782,0.00072040955026,0.000212773284781,0.0305409891354,126.323099959,1.48070885518,0.0890399329856,131.443
updated_20260612_home__20260612_155813,20260612,15:58:13,228,20,42.2381,666.917368421,disturbed_test,1,D8,135,42.2665622993,42.5528131688,42.3674175164,42.5781471155,1.30708270414,1.42541663673,1.45585635609,1.46054348201,1.4580861375,0.249885270504,0.0691844232104,-0.00683037443333,-0.0884699009488,-0.284325327373,-0.106235926087,1.02424325594,0.958145202243,-0.024712901259,0.1966221303,0.117164427051,3.5569999218,2.4430000782,0.00197441565001,0.00247824277467,0.0175550702634,214.3715004,1.62605087709,0.116379167748,844.443
updated_20260612_home__20260612_161743,20260612,16:17:43,197,40,82.6706,1510.73177665,disturbed_test,1,D8,135,82.4398775262,82.9901805929,82.6288365521,83.0562664263,2.95430212659,3.22473646867,3.28454933875,3.29431371737,3.28709701935,0.60405320872,0.167056246032,-0.0205516059284,-0.219448546124,-0.651599678827,-0.103706737404,1.0235430386,0.957409280161,-0.0216819116446,0.207255771067,0.12289383304,2.5569999218,8.4430000782,0.00108795795805,0.0027136764999,0.0409126870733,177.771495395,1.47735195284,0.165335933814,237.443
updated_20260612_home__20260612_164251,20260612,16:42:51,230,40,81.3302,1272.99443478,disturbed_test,1,D8,135,81.1317364687,81.6690273219,81.3104723088,81.7430090112,2.48701529693,2.71725216449,2.76838874493,2.78045421881,2.77248183898,0.510529481441,0.138368796726,-0.0206385792602,-0.183087770607,-0.551012965213,-0.105528296461,1.02338910225,0.9566711587,-0.0233638768228,0.207552847348,0.122889157652,2.5569999218,10.4430000782,0.00112170600328,0.000838983693144,0.0179006118455,213.65303283,1.57196874064,0.158242413082,208.443
updated_20260613_home__20260613_080944,20260613,08:09:44,119,70,83.4525,2524.61344538,disturbed_test,1,D4,135,83.269037167,83.8025588599,83.3894086909,83.9164668347,5.03931889272,5.45518851278,5.50210870528,5.48485399502,5.35551566258,1.04735142241,0.328040539403,-0.0590990826108,-0.416215310268,-1.0492554025,-0.0589106341137,1.02509811511,0.950164000542,-0.00552697730169,0.216116801062,0.126061823566,2.5569999218,4.4430000782,0.0147685788288,0.000265671616067,0.0362633346623,103.402913835,1.50640725172,0.0645807568525,188.443
updated_20260613_home__20260613_085407,20260613,08:54:07,161,50,81.872,1830.67826087,disturbed_test,1,D4,135,81.6350590964,82.1541880269,81.7728640179,82.2736403681,3.66045026341,3.95073368903,3.97915238561,3.97222500788,3.88514306271,0.755837163312,0.242792913357,-0.0366004237662,-0.29428541805,-0.75836850544,-0.0577684632012,1.02303909551,0.952370650255,-0.0055254127682,0.214717827879,0.125616232425,2.5569999218,6.4430000782,0.000804457346763,0.000686637670319,0.0305157283444,146.836781064,1.57513233998,0.180557150434,643.443
updated_20260613_home__20260613_090136,20260613,09:01:36,231,20,42.3598,660.152727273,disturbed_test,1,D4,135,42.4168302764,42.700342834,42.5120272505,42.7336109494,1.33026324232,1.42590041237,1.44176820544,1.43491071198,1.4074566706,0.260422121774,0.082824615642,-0.0124462339235,-0.0975948868685,-0.270371454322,-0.054822547744,1.02393957681,0.956973317677,-0.00639908852239,0.205576293729,0.120614114601,3.5569999218,3.4430000782,0.00144689787409,0.000678691875028,0.0204075548268,215.941085091,1.58874227915,0.0512030403586,447.443
updated_20260613_home__20260613_092646,20260613,09:26:46,190,50,82.4922,1563.01010526,disturbed_test,1,D4,135,82.2794178503,82.8107089832,82.4315552758,82.9142566889,3.1184139117,3.36569612393,3.39910014467,3.39512507858,3.32935045976,0.638533529546,0.198307922191,-0.0354702821096,-0.252758442985,-0.637057448344,-0.0635057020081,1.02335153803,0.953695442952,-0.00886004081072,0.212206282685,0.123841163271,2.55800008774,4.4430000782,0.000983148556741,-0.001238033644,0.0238763245227,180.261629303,1.31714579723,0.408512055527,1508.443
updated_20260613_home__20260613_102710,20260613,10:27:10,230,40,81.992,1283.35304348,disturbed_test,1,D4,135,81.9942156093,82.5274662329,82.1541603537,82.6226810821,2.57944397005,2.77230968909,2.7980682943,2.79064770266,2.73067738883,0.523190617361,0.164775281729,-0.0278547407921,-0.206076643824,-0.526995029214,-0.0553111667541,1.0233480355,0.954550068415,-0.00670683063721,0.211963532857,0.123823856079,2.10899996758,3.89100003242,0.00129315314189,-0.000999911507294,0.0280860795901,220.811335254,1.2430679687,0.386892845466,3180.443
updated_20260613_home__20260613_105317,20260613,10:53:17,301,30,80.4916,962.690232558,disturbed_test,1,D4,135,80.6481618848,81.1719519695,80.7953984254,81.2672213288,1.93202796682,2.0824719655,2.10427385224,2.10025851589,2.05598169431,0.3932241349,0.121611750435,-0.0197606265262,-0.151571856755,-0.39571186512,-0.0603180334112,1.02397614899,0.953446481638,-0.00865524387365,0.210584673518,0.123283244581,2.10899996758,3.89100003242,0.00162833772926,-0.00237079143701,0.0360602295405,295.306926212,1.51334052137,0.407346285442,1069.891
updated_20260613_home__20260613_111857,20260613,11:18:57,119,70,82.0926,2483.47361345,disturbed_test,1,D4,135,82.1056704677,82.6311602368,82.2198951886,82.7447401141,4.97700364897,5.37330571427,5.42650758155,5.41598007335,5.26946356801,1.04831988324,0.313233247485,-0.0600121907759,-0.403292771905,-1.04783335671,-0.055259813894,1.02532955638,0.949689109981,-0.00806324896925,0.217116103197,0.126863974399,2.10899996758,5.89100003242,0.000603464028591,0.000736092103843,0.0402293927745,103.433447113,1.83270240153,0.271913345599,500.891
updated_20260613_home__20260613_115341,20260613,11:53:41,127,70,83.7932,2375.24031496,disturbed_test,1,D4,135,83.7981439595,84.3424640839,83.925100573,84.441720246,4.75379556006,5.13880588421,5.19148895268,5.17161915776,5.04815522869,1.00290676434,0.300678802967,-0.0530286896879,-0.390324410689,-1.01107983682,-0.0581649623782,1.02582925516,0.950683482868,-0.00648384620964,0.217991878166,0.127564082489,2.10899996758,5.89100003242,0.000644439654161,0.00036309060245,0.0463545690013,110.16857497,1.57591220311,0.159976343561,2083.891
updated_20260613_home__20260613_124351,20260613,12:43:51,140,60,82.5327,2122.26942857,disturbed_test,1,D4,135,82.4727525531,83.0008115588,82.5942590261,83.1143381034,4.24948035298,4.59222476204,4.63109038038,4.61725213206,4.50334356284,0.887474510782,0.28247651874,-0.0364329846249,-0.350347705725,-0.899196045199,-0.0561808556584,1.02487721772,0.950414884196,-0.00553864840607,0.217402314189,0.127546504102,2.10899996758,7.89100003242,0.000722587590962,0.00077308654477,0.0363723546638,123.606512179,1.60992572375,1.61329642878,2863.891
updated_20260613_home__20260613_125939,20260613,12:59:39,158,60,81.6324,1859.97873418,disturbed_test,1,D4,135,81.5425230131,82.0673663343,81.6719172295,82.1738119004,3.72058955164,4.0207650129,4.05611724189,4.0436563599,3.951791118,0.770746457604,0.243561846781,-0.0394041513358,-0.305517638279,-0.78447354086,-0.0584051202953,1.02463845369,0.951386381609,-0.00578271114943,0.216613184146,0.126650493203,2.10899996758,5.89100003242,0.000796720619468,0.000534633233159,0.0359796473401,144.279576442,1.68673604279,0.0327994345127,947.891
updated_20260613_home__20260613_131135,20260613,13:11:35,226,20,42.0078,669.15079646,disturbed_test,1,D4,135,42.1415767212,42.4181566184,42.229057293,42.4618280557,1.35256563414,1.4495540876,1.463487489,1.45840311254,1.4262813065,0.268498972759,0.0860132477004,-0.0115064031956,-0.102602420469,-0.277354858338,-0.051547318754,1.02337608364,0.955601045473,-0.0061878769399,0.208656077567,0.122522886195,2.10899996758,5.89100003242,0.00252622175195,0.00423804234165,0.0208283456035,209.953685769,1.73179716239,0.134997132649,715.891
updated_20260613_home__20260613_133232,20260613,13:32:32,201,40,81.8725,1466.37313433,disturbed_test,1,D4,135,81.8510037356,82.3682898786,81.969342185,82.4950078098,2.93616837122,3.17350042898,3.19875799811,3.19521820424,3.11578271029,0.613808177051,0.188777763132,-0.0366883913131,-0.241174242644,-0.615868063125,-0.0574970934819,1.0239677333,0.950261964775,-0.00695216740945,0.217205990956,0.126650648859,2.10899996758,10.8910000324,0.00101326938204,-0.000327833044882,0.0317388962508,184.664583774,1.79752347733,0.137750222419,1256.891
updated_20260613_home__20260613_140329,20260613,14:03:29,248,30,80.7722,1172.49967742,disturbed_test,1,D4,135,80.8249982416,81.3511402426,80.9683717102,81.4442024235,2.35130321209,2.53322887862,2.56078831286,2.55505078956,2.49767141076,0.476141018435,0.150000814205,-0.0265220709204,-0.187518527802,-0.483843316781,-0.0585564489192,1.02447574953,0.952969360779,-0.00873013144123,0.211877297927,0.12370417079,1.10899996758,3.89100003242,0.00175669333077,5.10886691468e-06,0.03402690663,243.838583702,1.54738104832,0.322823905129,1353.891
updated_20260613_home__20260613_142315,20260613,14:23:15,288,30,81.4524,1018.155,disturbed_test,1,D4,135,81.5872174189,82.1171206875,81.7480310106,82.2132814684,2.04470830641,2.19866283745,2.22299230421,2.22178928905,2.17567829296,0.418797770044,0.130317161522,-0.0253945023583,-0.16639014532,-0.422384427219,-0.0602779931814,1.02311620001,0.954740935677,-0.0106437828112,0.214157234817,0.124781619853,1.10899996758,7.89100003242,0.00163500904257,0.00102113487034,0.0147506047691,276.910425567,1.68655611671,0.493629115044,771.891
updated_20260613_home__20260613_144932,20260613,14:49:32,125,70,83.294,2398.8672,disturbed_test,1,D4,135,83.2724285658,83.8050958095,83.3965067527,83.9207571297,4.80561483926,5.19001321937,5.23623332229,5.22431745119,5.0939378223,1.01087217305,0.314885803795,-0.0553341949785,-0.393385582738,-1.02790381808,-0.0564230267394,1.02469851569,0.95057022623,-0.00671312626264,0.21936350511,0.128204118269,2.10899996758,9.89100003242,0.000558106686143,0.000402375658091,0.0418553584806,105.997917797,1.65591182056,0.462143770747,1138.891
updated_20260613_home__20260613_150948,20260613,15:09:48,127,70,83.294,2361.08976378,disturbed_test,1,D4,135,83.3441780781,83.8753938633,83.4624576298,83.9951897952,4.73171200738,5.11384991405,5.15896732632,5.14842381567,5.01710409364,0.991145499614,0.304232114517,-0.0554038832726,-0.386130688435,-0.996436554029,-0.0566927767547,1.02482233038,0.949966484795,-0.0068680618006,0.217190507182,0.126867616141,2.10899996758,3.89100003242,0.000576250567061,-0.00137259979858,0.0483628203347,114.057166763,1.75339422688,0.0989195071671,1215.891
updated_20260613_home__20260613_153216,20260613,15:32:16,143,60,82.9139,2087.34293706,disturbed_test,1,D4,135,82.9198974315,83.4481538699,83.0377216174,83.5678638528,4.1821072737,4.52114245093,4.55820702709,4.54656293956,4.43208208931,0.874935608218,0.273535504403,-0.0441819299871,-0.346148270201,-0.879730511113,-0.0561991168213,1.02477206985,0.949985579818,-0.00571501175834,0.217492873709,0.127177180487,1.10899996758,5.89100003242,0.000921323166986,0.0022074174489,0.035678645215,128.767549719,1.65727735432,0.0669865555673,1347.891
updated_20260613_home__20260613_155444,20260613,15:54:44,157,60,81.8935,1877.81273885,disturbed_test,1,D4,135,81.8232307737,82.3503223986,81.9450180339,82.4563514537,3.75759409922,4.06221821031,4.09859900418,4.08380915422,3.98525614909,0.775994668339,0.243923992886,-0.0405468212516,-0.306267986657,-0.783043203153,-0.0569511735371,1.02529175711,0.950506289978,-0.00540111799101,0.215112363955,0.125714766238,2.10899996758,4.89100003242,0.000765995122586,0.00142525313792,0.0321462222796,144.688931969,1.72821775264,0.0932710967072,1347.891
updated_20260613_home__20260613_160152,20260613,16:01:52,238,20,41.9982,635.266890756,disturbed_test,1,D4,135,42.0996606099,42.3739116613,42.1768294154,42.4219389258,1.28016543592,1.37467924916,1.3894910765,1.38648257406,1.35257599781,0.258692504392,0.077144059348,-0.0114365262968,-0.0982388367698,-0.26236935064,-0.0533733985782,1.02418568655,0.953490451586,-0.00870016124809,0.208710047699,0.122653272487,2.10899996758,3.89100003242,0.00251943008034,-0.00101138932656,0.0231123781674,224.174882191,1.73190403142,0.0984288902717,427.891
updated_20260613_home__20260613_163055,20260613,16:30:55,191,50,83.0139,1564.65989529,disturbed_test,1,D4,135,82.9998877509,83.5336898949,83.140999076,83.642757835,3.13606416077,3.38110946113,3.41284392581,3.40697260053,3.32889879447,0.658806816191,0.202433928331,-0.0419379162189,-0.263258281234,-0.658426725942,-0.0578530897337,1.02390095648,0.95239905713,-0.00775930389775,0.218993859156,0.127431951968,1.10899996758,10.8910000324,0.00100979002862,0.00114572704513,0.0249361713971,174.708123847,1.65285486585,0.471868132849,1742.891
updated_20260613_home__20260613_165521,20260613,16:55:21,222,40,81.0532,1314.37621622,disturbed_test,1,D4,135,81.0508567459,81.5765179985,81.1963228699,81.6738382047,2.64217589293,2.83982414757,2.86754826575,2.86041189159,2.791183017,0.543397675231,0.168806017633,-0.0295983131925,-0.210314466773,-0.553415744233,-0.0532124847876,1.0240407593,0.95318138979,-0.00735216535645,0.215058469721,0.125736718417,2.10899996758,7.89100003242,0.00116807571875,0.00135826708145,0.0274378032648,209.955144314,1.53251773614,0.477813370355,1062.891
updated_20260613_home__20260613_172018,20260613,17:20:18,303,30,81.1533,964.197623762,disturbed_test,1,D4,135,81.1790001991,81.6949243085,81.3051907859,81.8145101717,1.93309897874,2.08353713189,2.10406410366,2.10461299254,2.05061858816,0.400422233783,0.121783191929,-0.0262116506961,-0.159280377621,-0.402811359813,-0.0571819722871,1.02378263385,0.951187863027,-0.0102549632836,0.216137832753,0.125767634173,2.10899996758,10.8910000324,0.00172420810613,0.00326346853214,0.047249901939,289.438977048,1.65167432041,0.270410231508,845.891
updated_20260613_home__20260613_175512,20260613,17:55:12,125,70,83.6741,2409.81408,disturbed_test,1,D3,270,83.6340760759,84.1660672951,83.5892684133,84.291089907,4.69024497533,5.18174632637,5.31861428811,5.34439241852,5.12786841126,1.11748783011,0.198999083271,-0.125359599503,-0.403528436033,-1.00163776637,-0.0852639430015,1.03624712087,0.93273645964,-0.0316889955882,0.221877998252,0.127895483033,2.10899996758,5.89100003242,0.000543917368522,0.000599591984718,0.038657093814,108.446689095,2.05125532045,0.33918372529,615.891
updated_20260613_home__20260613_183906,20260613,18:39:06,157,60,81.9936,1880.10802548,disturbed_test,1,D3,270,81.8317194298,82.3428791215,81.7698230042,82.4848177656,3.64441762231,4.04725275042,4.14313156341,4.16184398167,3.99773095288,0.842745417229,0.155381216926,-0.0890910144337,-0.309347379196,-0.780200651732,-0.0883531737086,1.03607418981,0.930936596874,-0.0286558645957,0.217737786338,0.125869081482,2.10899996758,2.89100003242,0.000883714977873,-0.000174616624193,0.0606963828261,148.778059267,1.70707497362,0.0776852790974,1328.891
updated_20260613_home__20260613_185023,20260613,18:50:23,235,20,42.5929,652.486978723,disturbed_test,1,D3,270,42.6223400919,42.8861861864,42.5649088425,42.9654528743,1.26787846149,1.41356170469,1.44566762509,1.44874562186,1.38215642519,0.279730770271,0.0522529602176,-0.0296451946225,-0.105573748858,-0.264925970295,-0.0821197198329,1.03885138041,0.925838697365,-0.0252830320651,0.210441968688,0.121629562642,2.10899996758,2.89100003242,0.00191547702596,-0.00143677477705,0.0189232683794,221.820836509,1.77015919145,0.0563179143444,675.891
updated_20260613_home__20260613_191132,20260613,19:11:32,190,50,81.6951,1547.90715789,disturbed_test,1,D3,270,81.5205707378,82.0358842297,81.4382385289,82.1650329522,3.00240120448,3.33835481788,3.41839549518,3.42251339992,3.27595164724,0.694175061173,0.126481648225,-0.0726199166799,-0.249181379151,-0.632011094634,-0.083107551354,1.03854512643,0.928631153496,-0.0255682776757,0.215641079361,0.124729131504,2.10899996758,2.89100003242,0.00106282269532,-0.000882855819379,0.0195786878896,181.783940229,1.73296880858,0.208237209304,1268.891
updated_20260613_home__20260613_193810,20260613,19:38:10,238,40,83.6558,1265.38184874,disturbed_test,1,D3,270,83.5400354052,84.0677030918,83.4548351908,84.2009129819,2.45159766452,2.72521338063,2.79657618586,2.80609207677,2.68449736221,0.570452851074,0.0952774603678,-0.0675694811249,-0.206635324431,-0.522936289725,-0.0864899365942,1.03854019299,0.928550243029,-0.0300352184665,0.217301536178,0.125167289437,2.10899996758,3.89100003242,0.0013764659332,-0.0026480897414,0.0461285959619,231.36121566,1.62920580635,0.638954870012,1222.891
updated_20260613_home__20260613_200311,20260613,20:03:11,307,30,81.1353,951.423713355,disturbed_test,1,D3,270,81.0784023191,81.590139196,80.9979498105,81.7201769508,1.84929807342,2.05311887133,2.10369999623,2.10836086818,2.0158717124,0.426594857293,0.0764129854227,-0.0444288583239,-0.156704956556,-0.392341023704,-0.0822151489546,1.03831560389,0.928796973136,-0.0272655927297,0.21647479763,0.125231705623,2.10899996758,9.89100003242,0.00185443040798,0.00140537644642,0.022666900889,293.469045161,1.6968739917,0.528027666452,1109.891
updated_20260614_home__20260614_074215,20260614,07:42:15,116,80,83.0555,2577.58448276,disturbed_test,1,D3,270,82.950862948,83.4652412269,82.8827365238,83.6169883172,5.00563291467,5.55097252766,5.6833651493,5.71569994868,5.47712325172,1.18141568395,0.201234944204,-0.133285970629,-0.425847990837,-1.06920874527,-0.0859355304136,1.03587064307,0.930421665172,-0.0300238142479,0.219517804691,0.126639163755,2.10899996758,2.89100003242,0.0161531746506,0.000286389145584,0.0404249392586,102.163483872,1.64289450225,0.0368673782917,546.891
